WP, 17, 2023110918,   , BEST,   0,  51N, 1490E,  15, 1005, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   W,   0,    ,   0,   0,     INVEST,  ,
WP, 17, 2023111000,   , BEST,   0,  53N, 1484E,  15, 1005, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   W,   0,    ,   0,   0,     INVEST,  ,
WP, 17, 2023111006,   , BEST,   0,  55N, 1478E,  15, 1005, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   W,   0,    ,   0,   0,     INVEST,  ,
WP, 17, 2023111012,   , BEST,   0,  57N, 1475E,  15, 1005, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   W,   0,    ,   0,   0,     INVEST,  ,
WP, 17, 2023111018,   , BEST,   0,  60N, 1472E,  15, 1005, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   W,   0,    ,   0,   0,     INVEST,  ,
WP, 17, 2023111100,   , BEST,   0,  61N, 1467E,  15, 1005, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   W,   0,    ,   0,   0,     INVEST,  ,
WP, 17, 2023111106,   , BEST,   0,  61N, 1460E,  15, 1004, DB,   0,    ,    0,    0,    0,    0, 1006,  135,  70,   0,   0,   W,   0,    ,   0,   0,     INVEST,  ,
WP, 17, 2023111112,   , BEST,   0,  61N, 1448E,  15, 1004, DB,   0,    ,    0,    0,    0,    0, 1009,  160,  70,   0,   0,   W,   0,    ,   0,   0,     INVEST,  ,
WP, 17, 2023111118,   , BEST,   0,  64N, 1430E,  20, 1003, DB,   0,    ,    0,    0,    0,    0, 1008,  160,  70,   0,   0,   W,   0,    ,   0,   0,     INVEST,  ,
WP, 17, 2023111200,   , BEST,   0,  66N, 1418E,  20, 1003, DB,   0,    ,    0,    0,    0,    0, 1008,  160,  70,   0,   0,   W,   0,    ,   0,   0,     INVEST,  ,
WP, 17, 2023111206,   , BEST,   0,  72N, 1415E,  25, 1000, DB,   0,    ,    0,    0,    0,    0, 1009,  170,  40,   0,   0,   W,   0,    ,   0,   0,     INVEST, S,
WP, 17, 2023111212,   , BEST,   0,  75N, 1412E,  25, 1003, TD,   0,    ,    0,    0,    0,    0, 1007,  195,  50,   0,   0,   W,   0,    ,   0,   0,  SEVENTEEN, S,  0,    ,    0,    0,    0,    0, TRANSITIONED, wpF52023 to wp172023,
WP, 17, 2023111218,   , BEST,   0,  77N, 1405E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1007,  270,  50,   0,   0,   W,   0,    ,   0,   0,  SEVENTEEN, S,
WP, 17, 2023111300,   , BEST,   0,  77N, 1400E,  25, 1005, TD,   0,    ,    0,    0,    0,    0, 1009,  230,  50,   0,   0,   W,   0,    ,   0,   0,  SEVENTEEN, S,
WP, 17, 2023111306,   , BEST,   0,  73N, 1397E,  25, 1005, TD,   0,    ,    0,    0,    0,    0, 1007,  175,  50,   0,   0,   W,   0,    ,   0,   0,  SEVENTEEN, S,
WP, 17, 2023111312,   , BEST,   0,  59N, 1399E,  25, 1005, TD,   0,    ,    0,    0,    0,    0, 1007,  175,  50,   0,   0,   W,   0,    ,   0,   0,  SEVENTEEN, S,
WP, 17, 2023111318,   , BEST,   0,  54N, 1401E,  20, 1006, DB,   0,    ,    0,    0,    0,    0, 1007,  170, 120,   0,   0,   W,   0,    ,   0,   0,  SEVENTEEN, S,
WP, 17, 2023111400,   , BEST,   0,  55N, 1402E,  20, 1005, DB,   0,    ,    0,    0,    0,    0, 1007,  170, 120,   0,   0,   W,   0,    ,   0,   0,  SEVENTEEN, S,
WP, 17, 2023111406,   , BEST,   0,  55N, 1399E,  20, 1005, DB,   0,    ,    0,    0,    0,    0, 1007,  170, 120,   0,   0,   W,   0,    ,   0,   0,  SEVENTEEN, S,
WP, 17, 2023111412,   , BEST,   0,  56N, 1397E,  20, 1003, DB,   0,    ,    0,    0,    0,    0, 1007,  170, 120,   0,   0,   W,   0,    ,   0,   0,  SEVENTEEN, S,
WP, 17, 2023111418,   , BEST,   0,  59N, 1391E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1007,  170, 120,   0,   0,   W,   0,    ,   0,   0,  SEVENTEEN, S,
WP, 17, 2023111500,   , BEST,   0,  59N, 1385E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1007,  170, 120,   0,   0,   W,   0,    ,   0,   0,  SEVENTEEN, S,
WP, 17, 2023111506,   , BEST,   0,  58N, 1381E,  20, 1008, DB,   0,    ,    0,    0,    0,    0, 1007,  170,  80,   0,   0,   W,   0,    ,   0,   0,  SEVENTEEN, S,
WP, 17, 2023111512,   , BEST,   0,  57N, 1376E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1009,  170,  80,   0,   0,   W,   0,    ,   0,   0,  SEVENTEEN, S,
WP, 17, 2023111518,   , BEST,   0,  58N, 1372E,  15, 1007, DB,   0,    ,    0,    0,    0,    0, 1009,  170,  80,   0,   0,   W,   0,    ,   0,   0,  SEVENTEEN,  ,
WP, 17, 2023111600,   , BEST,   0,  58N, 1368E,  15, 1007, DB,   0,    ,    0,    0,    0,    0, 1009,  170,  80,   0,   0,   W,   0,    ,   0,   0,  SEVENTEEN,  ,
WP, 17, 2023111606,   , BEST,   0,  61N, 1362E,  15, 1005, DB,   0,    ,    0,    0,    0,    0, 1006,  170,  80,   0,   0,   W,   0,    ,   0,   0,  SEVENTEEN,  ,
WP, 17, 2023111612,   , BEST,   0,  63N, 1358E,  15, 1007, DB,   0,    ,    0,    0,    0,    0, 1009,  160,  80,   0,   0,   W,   0,    ,   0,   0,  SEVENTEEN,  ,
WP, 17, 2023111618,   , BEST,   0,  75N, 1358E,  15, 1007, DB,   0,    ,    0,    0,    0,    0, 1009,  160,  80,   0,   0,   W,   0,    ,   0,   0,  SEVENTEEN,  ,
WP, 17, 2023111700,   , BEST,   0,  84N, 1355E,  15, 1007, DB,   0,    ,    0,    0,    0,    0, 1009,  160,  80,   0,   0,   W,   0,    ,   0,   0,  SEVENTEEN,  ,
WP, 17, 2023111706,   , BEST,   0,  89N, 1346E,  15, 1006, DB,   0,    ,    0,    0,    0,    0, 1007,  200,  80,   0,   0,   W,   0,    ,   0,   0,  SEVENTEEN,  ,
WP, 17, 2023111712,   , BEST,   0,  93N, 1330E,  15, 1006, DB,   0,    ,    0,    0,    0,    0, 1009,  190,  80,   0,   0,   W,   0,    ,   0,   0,  SEVENTEEN,  ,
WP, 17, 2023111718,   , BEST,   0,  96N, 1315E,  15, 1006, DB,   0,    ,    0,    0,    0,    0, 1009,  190,  80,   0,   0,   W,   0,    ,   0,   0,  SEVENTEEN,  ,
WP, 17, 2023111800,   , BEST,   0,  96N, 1300E,  15, 1006, DB,   0,    ,    0,    0,    0,    0, 1009,  190,  80,   0,   0,   W,   0,    ,   0,   0,  SEVENTEEN,  ,
