WP, 06, 2022072806,   , BEST,   0, 238N, 1379E,  25, 1004, DB,   0,    ,    0,    0,    0,    0, 1004,  120,  40,   0,   0,   W,   0,    ,   0,   0,     INVEST,  ,
WP, 06, 2022072812,   , BEST,   0, 254N, 1370E,  25, 1004, DB,   0,    ,    0,    0,    0,    0, 1004,  120,  40,   0,   0,   W,   0,    ,   0,   0,     INVEST,  ,
WP, 06, 2022072818,   , BEST,   0, 269N, 1353E,  25, 1000, DB,   0,    ,    0,    0,    0,    0, 1004,  120,  40,   0,   0,   W,   0,    ,   0,   0,     INVEST,  ,
WP, 06, 2022072900,   , BEST,   0, 280N, 1338E,  30,  998, TD,   0,    ,    0,    0,    0,    0, 1004,  100,  40,   0,   0,   W,   0,    ,   0,   0,     SONGDA, S,  0,    ,    0,    0,    0,    0, TRANSITIONED, wpC42022 to wp062022,
WP, 06, 2022072906,   , BEST,   0, 290N, 1318E,  30,  998, TD,   0,    ,    0,    0,    0,    0, 1002,  100,  40,   0,   0,   W,   0,    ,   0,   0,     SONGDA, S,
WP, 06, 2022072912,   , BEST,   0, 299N, 1297E,  30,  997, TD,   0,    ,    0,    0,    0,    0, 1003,  100,  40,   0,   0,   W,   0,    ,   0,   0,     SONGDA, S,
WP, 06, 2022072918,   , BEST,   0, 308N, 1280E,  25,  999, TD,   0,    ,    0,    0,    0,    0, 1003,  100,  40,   0,   0,   W,   0,    ,   0,   0,     SONGDA, S,
WP, 06, 2022073000,   , BEST,   0, 313N, 1263E,  30,  998, TD,   0,    ,    0,    0,    0,    0, 1003,  100,  40,   0,   0,   W,   0,    ,   0,   0,     SONGDA, S,
WP, 06, 2022073006,   , BEST,   0, 318N, 1250E,  30,  997, TD,   0,    ,    0,    0,    0,    0, 1003,   90,  40,   0,   0,   W,   0,    ,   0,   0,     SONGDA, S,
WP, 06, 2022073012,   , BEST,   0, 325N, 1240E,  30,  998, TD,   0,    ,    0,    0,    0,    0, 1002,   85,  40,   0,   0,   W,   0,    ,   0,   0,     SONGDA, S,
WP, 06, 2022073018,   , BEST,   0, 331N, 1235E,  30,  998, TD,   0,    ,    0,    0,    0,    0, 1002,   85,  40,   0,   0,   W,   0,    ,   0,   0,     SONGDA, S,
WP, 06, 2022073100,   , BEST,   0, 335N, 1230E,  30,  999, TD,   0,    ,    0,    0,    0,    0, 1002,  125,  40,   0,   0,   W,   0,    ,   0,   0,     SONGDA, S,
WP, 06, 2022073106,   , BEST,   0, 339N, 1232E,  30,  999, TD,   0,    ,    0,    0,    0,    0, 1002,  125,  40,   0,   0,   W,   0,    ,   0,   0,     SONGDA, S,
WP, 06, 2022073112,   , BEST,   0, 344N, 1231E,  25, 1000, TD,   0,    ,    0,    0,    0,    0, 1002,  120,  40,   0,   0,   W,   0,    ,   0,   0,     SONGDA, S,
WP, 06, 2022073118,   , BEST,   0, 349N, 1230E,  25, 1000, TD,   0,    ,    0,    0,    0,    0, 1002,  120,  40,   0,   0,   W,   0,    ,   0,   0,     SONGDA, S,
WP, 06, 2022080100,   , BEST,   0, 354N, 1232E,  25, 1000, TD,   0,    ,    0,    0,    0,    0, 1002,  120,  40,   0,   0,   W,   0,    ,   0,   0,     SONGDA, S,
WP, 06, 2022080106,   , BEST,   0, 353N, 1234E,  15, 1002, DB,   0,    ,    0,    0,    0,    0, 1003,   95,  20,   0,   0,   W,   0,    ,   0,   0,     SONGDA,  ,
WP, 06, 2022080112,   , BEST,   0, 352N, 1233E,  15, 1002, DB,   0,    ,    0,    0,    0,    0, 1003,   85,  20,   0,   0,   W,   0,    ,   0,   0,     SONGDA,  ,
WP, 06, 2022080118,   , BEST,   0, 356N, 1237E,  20, 1003, DB,   0,    ,    0,    0,    0,    0, 1005,   85,  20,   0,   0,   W,   0,    ,   0,   0,     SONGDA,  ,
WP, 06, 2022080200,   , BEST,   0, 368N, 1248E,  20, 1002, DB,   0,    ,    0,    0,    0,    0, 1005,   85,  20,   0,   0,   W,   0,    ,   0,   0,     SONGDA,  ,
WP, 06, 2022080206,   , BEST,   0, 382N, 1260E,  20, 1004, DB,   0,    ,    0,    0,    0,    0, 1005,   80,  20,   0,   0,   W,   0,    ,   0,   0,     SONGDA,  ,
WP, 06, 2022080212,   , BEST,   0, 392N, 1265E,  15, 1006, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   W,   0,    ,   0,   0,     SONGDA,  ,
